#TITLE,KEY,VALUE,SWMH,,,,,,,,,,,x
e_rajastan,e_rajastan,,Rajastan,,,,,,,,,,,x
k_sindh,k_sindh,,Sindh,,,,,,,,,,,x
d_sauvira,d_sauvira,,Sauvira,,,,,,,,,,,x
c_debul,PROV1297,,Debul,,,,,,,,,,,x
c_debul,c_debul,,Debul,,,,,,,,,,,x
c_debul,c_debul_adj,,Debul,,,,,,,,,,,x
b_debul,b_debul,,Debul,,,,,,,,,,,x
b_banbhore,b_banbhore,,Banbhore,,,,,,,,,,,x
b_landhi,b_landhi,,Landhi,,,,,,,,,,,x
b_thatta,b_thatta,,Thatta,,,,,,,,,,,x
b_makli,b_makli,,Makli,,,,,,,,,,,x
b_shahbandar,b_shahbandar,,Shahbandar,,,,,,,,,,,x
b_kolachi,b_kolachi,,Kolachi,,,,,,,,,,,x
b_lari_bandar,b_lari_bandar,,Lari Bandar,,,,,,,,,,,x
c_sonda,PROV1331,,Sonda,,,,,,,,,,,x
c_sonda,c_sonda,,Sonda,,,,,,,,,,,x
c_sonda,c_sonda_adj,,Sonda,,,,,,,,,,,x
b_sonda,b_sonda,,Sonda,,,,,,,,,,,x
b_nagarparkar,b_nagarparkar,,Nagarparkar,,,,,,,,,,,x
b_karoonjar,b_karoonjar,,Karoonjar,,,,,,,,,,,x
b_amarkot,b_amarkot,,Amarkot,,,,,,,,,,,x
b_mamhal,b_mamhal,,Mamhal,,,,,,,,,,,x
b_matli,b_matli,,Matli,,,,,,,,,,,x
b_badin,b_badin,,Badin,,,,,,,,,,,x
c_mansura,PROV1137,,Mansura,,,,,,,,,,,x
c_mansura,c_mansura,,Mansura,,,,,,,,,,,x
c_mansura,c_mansura_adj,,Mansuran,,,,,,,,,,,x
b_mansura,b_mansura,,Mansura,,,,,,,,,,,x
b_mirpur_khas,b_mirpur_khas,,Mirpur Khas,,,,,,,,,,,x
b_hala,b_hala,,Hala,,,,,,,,,,,x
b_nerunkot,b_nerunkot,,Nerunkot,,,,,,,,,,,x
b_matiari,b_matiari,,Matiari,,,,,,,,,,,x
b_nasarpur,b_nasarpur,,Nasarpur,,,,,,,,,,,x
b_mirman,b_mirman,,Mirman,,,,,,,,,,,x
c_ranikot,PROV1303,,Ranikot,,,,,,,,,,,x
c_ranikot,c_ranikot,,Ranikot,,,,,,,,,,,x
c_ranikot,c_ranikot_adj,,Ranikotan,,,,,,,,,,,x
b_ranikot,b_ranikot,,Ranikot,,,,,,,,,,,x
b_sharusan,b_sharusan,,Sharusan,,,,,,,,,,,x
b_paat,b_paat,,Paat,,,,,,,,,,,x
b_khudabad,b_khudabad,,Khudabad,,,,,,,,,,,x
b_manhabari,b_manhabari,,Manhabari,,,,,,,,,,,x
b_jandar,b_jandar,,Jandar,,,,,,,,,,,x
c_siwistan,PROV1333,,Siwistan,,,,,,,,,,,x
